Unnamed: 0,higher_seed,higher_seed_num,higher_record,lower_seed,lower_seed_num,lower_record,T1_OffRating,T2_OffRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,offRankDiff,defRankDiff,talentDiff,sosDiff,Seed_Diff
0,Arizona,4,0.6470588235294118,Arkansas,10,0.6060606060606061,122.5,112.9,69.9,69.3,52.8785679729076,52.7315296566077,36.5747460087083,35.5359001040583,5.4,1.2,66.268,74.808,44.259,36.561,6.823529411764706,7.121212121212121,17.441176470588236,15.181818181818182,9.294117647058824,5.454545454545454,12.0,73.0,33.0,20.0,-61.0,13.0,-8.540000000000006,7.698,-6
0,Arizona,4,0.6470588235294118,Drake,11,0.9090909090909092,122.5,112.6,69.9,58.8,52.8785679729076,53.8237200259235,36.5747460087083,42.9682436811406,5.4,2.3,66.268,0.2,44.259,12.625,6.823529411764706,6.419354838709677,17.441176470588236,15.129032258064516,9.294117647058824,8.96774193548387,12.0,76.0,33.0,46.0,-64.0,-13.0,66.068,31.634,-7
0,Arizona,4,0.6470588235294118,VCU,11,0.8235294117647058,122.5,116.3,69.9,66.1,52.8785679729076,52.3505365355135,36.5747460087083,32.2432294328053,5.4,1.1,66.268,34.315,44.259,16.375,6.823529411764706,9.424242424242424,17.441176470588236,14.242424242424242,9.294117647058824,13.818181818181818,12.0,41.0,33.0,23.0,-29.0,10.0,31.953000000000003,27.884,-7
0,Arizona,4,0.6470588235294118,San Diego St.,11,0.7,122.5,109.8,69.9,66.0,52.8785679729076,50.6662628709873,36.5747460087083,32.0411871592974,5.4,0.9,66.268,41.617,44.259,27.647,6.823529411764706,7.344827586206897,17.441176470588236,12.172413793103448,9.294117647058824,5.724137931034483,12.0,111.0,33.0,13.0,-99.0,20.0,24.651000000000003,16.612000000000002,-7
0,Arizona,4,0.6470588235294118,Xavier,11,0.65625,122.5,115.5,69.9,69.1,52.8785679729076,53.9053905390539,36.5747460087083,37.1837183718372,5.4,0.35,66.268,42.959,44.259,28.812,6.823529411764706,8.25,17.441176470588236,16.78125,9.294117647058824,7.15625,12.0,52.0,33.0,44.0,-40.0,-11.0,23.308999999999997,15.447,-7
0,Arizona,4,0.6470588235294118,North Carolina,11,0.6285714285714286,122.5,118.9,69.9,70.4,52.8785679729076,54.1706161137441,36.5747460087083,34.8341232227488,5.4,1.4,66.268,87.298,44.259,35.154,6.823529411764706,7.885714285714286,17.441176470588236,15.485714285714286,9.294117647058824,5.828571428571428,12.0,22.0,33.0,53.0,-10.0,-20.0,-21.03,9.104999999999997,-7
0,Arizona,4,0.6470588235294118,Texas,11,0.5588235294117647,122.5,116.7,69.9,67.4,52.8785679729076,52.5347912524851,36.5747460087083,36.5805168986084,5.4,0.04,66.268,60.878,44.259,37.234,6.823529411764706,7.529411764705882,17.441176470588236,16.205882352941178,9.294117647058824,6.205882352941177,12.0,37.0,33.0,57.0,-25.0,-24.0,5.390000000000001,7.024999999999999,-7
0,Arizona,4,0.6470588235294118,San Diego,12,0.8823529411764706,122.5,115.2,69.9,65.6,52.8785679729076,55.4282596835788,36.5747460087083,33.7697763229678,5.4,1.2,66.268,14.091,44.259,12.106,6.823529411764706,10.375,17.441176470588236,14.4375,9.294117647058824,15.09375,12.0,57.0,33.0,30.0,-45.0,3.0,52.177,32.153,-8
0,Arizona,4,0.6470588235294118,Liberty,12,0.8235294117647058,122.5,112.5,69.9,65.3,52.8785679729076,58.4473527662106,36.5747460087083,30.9339678762641,5.4,-0.32,66.268,2.365,44.259,13.412,6.823529411764706,10.225806451612904,17.441176470588236,10.96774193548387,9.294117647058824,9.612903225806452,12.0,80.0,33.0,48.0,-68.0,-15.0,63.903,30.847,-8
0,Arizona,4,0.6470588235294118,McNeese St.,12,0.8181818181818182,122.5,114.3,69.9,65.3,52.8785679729076,53.2731376975169,36.5747460087083,35.665914221219,5.4,-0.9,66.268,25.961,44.259,12.768,6.823529411764706,7.483870967741935,17.441176470588236,14.419354838709678,9.294117647058824,11.225806451612904,12.0,63.0,33.0,66.0,-51.0,-33.0,40.307,31.491,-8
0,Arizona,4,0.6470588235294118,Colorado St.,12,0.7352941176470589,122.5,116.2,69.9,65.9,52.8785679729076,55.7805007991476,36.5747460087083,31.7527970165157,5.4,0.9,66.268,33.82,44.259,22.886,6.823529411764706,8.647058823529411,17.441176470588236,13.588235294117647,9.294117647058824,8.147058823529411,12.0,43.0,33.0,49.0,-31.0,-16.0,32.448,21.373,-8
0,Arizona,4,0.6470588235294118,High Point,13,0.8529411764705882,122.5,118.5,69.9,66.4,52.8785679729076,56.4158094206822,36.5747460087083,37.6285868976719,5.4,-1.8,66.268,17.054,44.259,6.978,6.823529411764706,8.25,17.441176470588236,16.59375,9.294117647058824,11.1875,12.0,25.0,33.0,227.0,-13.0,-194.0,49.214,37.281,-9
0,Arizona,4,0.6470588235294118,Akron,13,0.8235294117647058,122.5,113.7,69.9,71.4,52.8785679729076,55.4337231968811,36.5747460087083,26.8031189083821,5.4,-1.8,66.268,16.228,44.259,9.759,6.823529411764706,10.65625,17.441176470588236,12.875,9.294117647058824,8.0625,12.0,66.0,33.0,183.0,-54.0,-150.0,50.04,34.5,-9
0,Arizona,4,0.6470588235294118,Grand Canyon,13,0.7878787878787878,122.5,107.8,69.9,71.4,52.8785679729076,51.2339055793991,36.5747460087083,43.9377682403433,5.4,-2.5,66.268,26.711,44.259,10.398,6.823529411764706,6.1875,17.441176470588236,18.8125,9.294117647058824,8.84375,12.0,149.0,33.0,67.0,-137.0,-34.0,39.557,33.861000000000004,-9
0,Arizona,4,0.6470588235294118,Yale,13,0.7586206896551724,122.5,115.1,69.9,67.2,52.8785679729076,54.7535211267606,36.5747460087083,32.0422535211268,5.4,-2.7,66.268,9.807,44.259,11.606,6.823529411764706,7.5,17.441176470588236,14.357142857142858,9.294117647058824,10.428571428571429,12.0,59.0,33.0,117.0,-47.0,-84.0,56.461,32.653,-9
0,Arizona,4,0.6470588235294118,UNC Wilmington,14,0.7941176470588235,122.5,112.3,69.9,65.3,52.8785679729076,52.217414818821,36.5747460087083,37.8042184964846,5.4,-3.3,66.268,0.2,44.259,8.683,6.823529411764706,6.90625,17.441176470588236,16.4375,9.294117647058824,6.8125,12.0,84.0,33.0,184.0,-72.0,-151.0,66.068,35.576,-10
0,Arizona,4,0.6470588235294118,Lipscomb,14,0.7352941176470589,122.5,112.7,69.9,65.9,52.8785679729076,55.916345624656,36.5747460087083,31.3703907539901,5.4,-4.1,66.268,0.2,44.259,11.694,6.823529411764706,9.875,17.441176470588236,14.1875,9.294117647058824,9.9375,12.0,75.0,33.0,100.0,-63.0,-67.0,66.068,32.565,-10
0,Arizona,4,0.6470588235294118,Montana,14,0.7352941176470589,122.5,110.8,69.9,67.0,52.8785679729076,56.3620071684588,36.5747460087083,36.2007168458781,5.4,-3.1,66.268,0.2,44.259,15.101,6.823529411764706,7.258064516129032,17.441176470588236,14.580645161290322,9.294117647058824,0.7741935483870968,12.0,98.0,33.0,250.0,-86.0,-217.0,66.068,29.158,-10
0,Arizona,4,0.6470588235294118,Troy,14,0.696969696969697,122.5,107.7,69.9,66.3,52.8785679729076,50.0852272727273,36.5747460087083,37.7840909090909,5.4,-4.5,66.268,0.2,44.259,14.121,6.823529411764706,7.709677419354839,17.441176470588236,15.580645161290322,9.294117647058824,6.451612903225806,12.0,153.0,33.0,71.0,-141.0,-38.0,66.068,30.137999999999998,-10
0,Arizona,4,0.6470588235294118,Robert Morris,15,0.7647058823529411,122.5,107.0,69.9,67.8,52.8785679729076,51.3374485596708,36.5747460087083,38.4259259259259,5.4,-4.3,66.268,0.2,44.259,8.247,6.823529411764706,7.575757575757576,17.441176470588236,16.303030303030305,9.294117647058824,5.757575757575758,12.0,171.0,33.0,134.0,-159.0,-101.0,66.068,36.012,-11
0,Arizona,4,0.6470588235294118,Bryant,15,0.6764705882352942,122.5,106.7,69.9,72.4,52.8785679729076,50.9874759152216,36.5747460087083,30.4431599229287,5.4,-7.1,66.268,33.52,44.259,9.31,6.823529411764706,7.53125,17.441176470588236,14.1875,9.294117647058824,5.8125,12.0,178.0,33.0,148.0,-166.0,-115.0,32.748,34.949,-11
